,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
4188,16,71.0,2040.0,-1.27,25.1,95.0,26.3,63.0,6,16.1,4.7,6.0,80.0,0.0,1
4189,16,71.0,2091.0,0.23,40.4,95.0,26.3,63.0,6,16.1,4.7,7.0,80.0,0.0,1
4190,16,75.0,2153.0,0.5,64.3,95.0,26.3,61.0,6,16.1,4.7,8.0,80.0,0.0,1
4191,16,78.0,2222.0,0.74,55.7,95.0,26.3,61.0,6,16.1,4.7,7.0,90.0,0.0,1
4192,16,80.0,2292.0,0.7,35.7,95.0,26.3,61.0,6,16.1,4.7,7.0,90.0,0.0,1
4193,16,82.0,2384.0,0.55,27.1,95.0,26.3,60.0,6,16.1,4.7,8.0,90.0,0.0,1
4194,16,83.0,2416.0,0.18,45.5,95.0,26.3,60.0,6,16.1,4.7,7.0,90.0,0.0,1
4195,16,84.0,2423.0,0.21,27.1,95.0,26.3,60.0,6,16.1,4.7,7.0,80.0,0.0,1
4196,16,84.0,2414.0,0.0,27.5,95.0,26.3,62.0,6,16.1,4.7,7.0,80.0,0.0,1
4197,16,84.0,2405.0,-0.29,27.1,95.0,26.3,62.0,6,16.1,4.7,7.0,80.0,0.0,1
4198,16,83.0,2380.0,-0.24,27.1,95.0,26.3,62.0,6,16.1,4.7,7.0,80.0,0.0,1
4199,16,83.0,2382.0,-0.82,27.1,95.0,26.3,64.0,6,16.1,4.7,7.0,80.0,0.0,1
4200,16,79.0,2276.0,-1.54,26.7,95.0,26.3,64.0,6,16.1,4.7,6.0,80.0,0.0,1
4201,16,74.0,2118.0,-1.57,25.9,95.0,26.3,64.0,6,16.1,4.7,5.0,80.0,0.0,1
4202,16,71.0,2043.0,-0.77,25.9,95.0,26.3,65.0,6,16.1,4.7,5.0,80.0,0.0,1
4203,16,70.0,2012.0,-0.5,25.5,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0,1
4204,16,68.0,1957.0,-0.55,25.5,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0,1
4205,16,67.0,1633.0,-0.52,24.3,95.0,26.3,65.0,6,16.1,4.7,5.0,90.0,0.0,1
4206,16,66.0,1445.0,-0.26,22.7,95.0,26.3,65.0,6,16.1,4.7,5.0,90.0,0.0,1
4207,16,65.0,1393.0,-0.26,22.4,95.0,26.3,65.0,6,16.1,4.7,5.0,90.0,0.0,1
4208,16,63.0,1281.0,-0.48,21.2,95.0,26.3,65.0,6,16.1,4.7,4.0,90.0,0.0,1
4209,16,62.0,1243.0,-0.71,21.2,95.0,26.3,65.0,6,16.1,4.7,3.0,80.0,0.0,1
4210,16,62.0,2439.0,-0.26,38.8,95.0,26.3,65.0,6,16.1,4.7,3.0,80.0,0.0,1
4211,16,63.0,2271.0,0.23,44.3,95.0,26.3,68.0,6,16.1,4.7,3.0,80.0,0.0,1
4212,16,64.0,2311.0,0.21,41.2,95.0,26.3,68.0,6,16.1,4.7,3.0,80.0,0.0,1
4213,16,65.0,2465.0,0.43,81.2,95.0,26.3,68.0,6,16.1,4.7,2.0,80.0,0.0,1
4214,16,69.0,3071.0,0.5,82.0,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4215,16,70.0,3143.0,0.5,81.2,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4216,16,70.0,2389.0,0.0,45.9,95.0,26.3,70.0,6,16.1,4.7,4.0,80.0,0.0,1
4217,16,72.0,2193.0,0.26,80.8,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4218,16,74.0,2107.0,0.48,82.0,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4219,16,74.0,2164.0,0.0,25.5,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4220,16,75.0,2161.0,0.0,59.2,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4221,16,75.0,2163.0,0.0,25.5,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4222,16,75.0,2188.0,0.0,43.5,95.0,26.3,70.0,6,16.1,4.7,3.0,80.0,0.0,1
4223,16,78.0,2257.0,0.22,81.2,95.0,26.3,70.0,6,16.1,4.7,3.0,90.0,0.0,1
4224,16,81.0,2327.0,0.55,81.6,95.0,26.3,70.0,6,16.1,4.7,2.0,90.0,0.0,1
4225,16,82.0,2390.0,0.25,71.0,95.0,26.3,70.0,6,16.1,4.7,2.0,90.0,0.0,1
4226,16,84.0,2394.0,0.25,34.1,95.0,26.3,70.0,6,16.1,4.7,2.0,90.0,0.0,1
4227,16,86.0,2456.0,0.26,49.4,95.0,26.3,70.0,6,16.1,4.7,2.0,80.0,0.0,1
4228,16,86.0,2522.0,0.0,26.7,95.0,26.3,69.0,6,16.1,4.7,2.0,80.0,0.0,1
4229,16,87.0,2535.0,0.21,29.4,95.0,26.3,69.0,6,16.1,4.7,2.0,80.0,0.0,1
4230,16,87.0,2489.0,0.0,30.2,95.0,26.3,69.0,6,16.1,4.7,2.0,90.0,0.0,1
4231,16,88.0,2551.0,0.0,38.8,95.0,26.3,68.0,6,16.1,4.7,2.0,90.0,0.0,1
4232,16,90.0,2577.0,0.22,38.4,95.0,26.3,68.0,6,16.1,4.7,2.0,90.0,0.0,1
4233,16,91.0,2602.0,0.48,33.3,95.0,26.3,68.0,6,16.1,4.7,1.0,90.0,0.0,1
4234,16,91.0,2622.0,0.0,27.5,95.0,26.3,67.0,6,16.1,4.7,0.0,80.0,0.0,1
4235,16,90.0,2591.0,-0.66,27.5,95.0,26.3,67.0,6,16.1,4.7,0.0,80.0,0.0,1
4236,16,88.0,2529.0,-0.71,27.5,95.0,26.3,67.0,6,16.1,4.7,0.0,80.0,0.0,1
4237,16,87.0,2483.0,-0.54,37.3,95.0,26.3,65.0,6,16.1,4.7,1.0,80.0,0.0,1
4238,16,87.0,2507.0,0.0,27.1,95.0,26.3,65.0,6,16.1,4.7,1.0,90.0,0.0,1
4239,16,85.0,2483.0,-0.79,27.1,95.0,26.3,65.0,6,16.1,4.7,1.0,90.0,0.0,1
4240,16,84.0,2421.0,-0.51,26.7,95.0,26.3,63.0,6,16.1,4.7,1.0,90.0,0.0,1
4241,16,83.0,2376.0,-0.27,27.5,95.0,26.3,63.0,6,16.1,4.7,3.0,90.0,0.0,1
4242,16,82.0,2354.0,-0.27,38.0,95.0,26.3,63.0,6,16.1,4.7,3.0,80.0,0.0,1
4243,16,83.0,2370.0,0.0,78.8,95.0,26.3,65.0,6,16.1,4.7,4.0,80.0,0.0,1
4244,16,83.0,2424.0,0.0,26.7,95.0,26.3,65.0,6,16.1,4.7,4.0,80.0,0.0,1
4245,16,83.0,2380.0,0.0,36.9,95.0,26.3,65.0,6,16.1,4.7,4.0,80.0,0.0,1
4246,16,84.0,2405.0,0.0,40.0,95.0,26.3,63.0,6,16.1,4.7,5.0,80.0,0.0,1
4247,16,84.0,2417.0,0.0,36.9,95.0,26.3,63.0,6,16.1,4.7,6.0,90.0,0.0,1
4248,16,84.0,2418.0,-0.27,27.1,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0,1
4249,16,83.0,2406.0,-0.28,38.0,95.0,26.3,64.0,6,16.1,4.7,7.0,90.0,0.0,1
4250,16,84.0,2423.0,0.0,40.4,95.0,26.3,64.0,6,16.1,4.7,7.0,90.0,0.0,1
4251,16,84.0,2424.0,0.0,35.3,95.0,26.3,64.0,6,16.1,4.7,7.0,90.0,0.0,1
4252,16,84.0,2412.0,-0.2,26.7,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4253,16,83.0,2395.0,-0.17,57.6,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4254,16,83.0,2402.0,-0.13,34.1,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4255,16,84.0,2407.0,0.0,34.9,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4256,16,84.0,2418.0,0.0,32.2,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4257,16,84.0,2424.0,0.0,34.5,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4258,16,85.0,2438.0,0.0,38.0,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0,1
4259,16,85.0,2451.0,-0.26,30.2,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0,1
4260,16,85.0,2418.0,-0.25,34.5,95.0,26.3,65.0,6,16.1,4.7,5.0,90.0,0.0,1
4261,16,85.0,2447.0,0.0,34.9,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0,1
4262,16,86.0,2463.0,0.19,35.3,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0,1
4263,16,87.0,2489.0,0.19,43.5,95.0,26.3,65.0,6,16.1,4.7,4.0,90.0,0.0,1
4264,16,87.0,2502.0,0.0,38.8,95.0,26.3,63.0,6,16.1,4.7,4.0,90.0,0.0,1
4265,16,87.0,2518.0,0.0,34.5,95.0,26.3,63.0,6,16.1,4.7,3.0,90.0,0.0,1
4266,16,87.0,2491.0,-0.29,30.2,95.0,26.3,63.0,6,16.1,4.7,4.0,90.0,0.0,1
4267,16,86.0,2471.0,-0.27,27.1,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0,1
4268,16,85.0,2437.0,-0.5,26.7,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0,1
4269,16,83.0,2394.0,-0.53,36.5,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0,1
4270,16,83.0,2427.0,-0.2,33.7,95.0,26.3,61.0,6,16.1,4.7,4.0,90.0,0.0,1
4271,16,83.0,2411.0,-0.28,37.6,95.0,26.3,61.0,6,16.1,4.7,2.0,90.0,0.0,1
4272,16,83.0,2398.0,-0.24,59.2,95.0,26.3,61.0,6,16.1,4.7,3.0,90.0,0.0,1
4273,16,85.0,2426.0,0.31,56.5,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0,1
4274,16,85.0,2438.0,0.16,32.5,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0,1
4275,16,85.0,2459.0,-0.24,26.7,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0,1
4276,16,84.0,2396.0,-0.3,26.7,95.0,26.3,65.0,6,16.1,4.7,3.0,90.0,0.0,1
4277,16,82.0,2370.0,-1.04,26.7,95.0,26.3,65.0,6,16.1,4.7,3.0,90.0,0.0,1
4278,16,77.0,2243.0,-1.54,26.3,95.0,26.3,65.0,6,16.1,4.7,2.0,90.0,0.0,1
4279,16,73.0,2105.0,-1.27,25.5,95.0,26.3,67.0,6,16.1,4.7,1.0,90.0,0.0,1
4280,16,70.0,2025.0,-0.75,25.5,95.0,26.3,67.0,6,16.1,4.7,1.0,90.0,0.0,1
4281,16,69.0,2005.0,-0.49,43.1,95.0,26.3,67.0,6,16.1,4.7,1.0,90.0,0.0,1
4282,16,71.0,2025.0,0.24,69.8,95.0,26.3,67.0,6,16.1,4.7,2.0,90.0,0.0,1
4283,16,71.0,2067.0,-0.25,25.1,95.0,26.3,64.0,6,16.1,4.7,3.0,90.0,0.0,1
4284,16,70.0,2029.0,-0.47,25.1,95.0,26.3,64.0,6,16.1,4.7,4.0,90.0,0.0,1
4285,16,68.0,1960.0,-0.52,39.6,95.0,26.3,64.0,6,16.1,4.7,6.0,90.0,0.0,1
4286,16,68.0,1976.0,-0.4,23.5,95.0,26.3,64.0,6,16.1,4.7,6.0,90.0,0.0,1
4287,16,65.0,1860.0,-1.57,24.7,95.0,26.3,68.0,6,16.1,4.7,7.0,90.0,0.0,1
4288,16,59.0,1703.0,-1.6,23.5,95.0,26.3,67.0,6,16.1,4.7,7.0,90.0,0.0,1
4289,16,55.0,1605.0,-1.26,23.1,95.0,26.3,67.0,6,16.1,4.7,7.0,90.0,0.0,1
4290,16,52.0,1494.0,-0.82,22.7,95.0,26.3,67.0,6,16.1,4.7,8.0,90.0,0.0,1
4291,16,49.0,1423.0,-0.82,22.4,95.0,26.3,67.0,6,16.1,4.7,9.0,90.0,0.0,1
4292,16,47.0,1118.0,-0.74,29.0,95.0,26.3,67.0,6,16.1,4.7,9.0,90.0,0.0,1
4293,16,45.0,1073.0,-0.64,24.3,95.0,26.3,66.0,6,16.1,4.7,9.0,90.0,0.0,1
4294,16,44.0,1619.0,-0.34,25.9,95.0,26.3,66.0,6,16.1,4.7,9.0,90.0,0.0,1
4295,16,43.0,1356.0,-0.19,31.0,95.0,26.3,66.0,6,16.1,4.7,10.0,90.0,0.0,1
4296,16,43.0,1571.0,-0.26,33.7,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,0.0,1
4297,16,43.0,1588.0,-0.24,46.3,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,0.0,1
4298,16,44.0,1591.0,0.25,61.6,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,0.0,1
4299,16,43.0,1569.0,-0.55,23.1,95.0,26.3,65.0,6,16.1,4.7,11.0,90.0,0.0,1
4300,16,40.0,1495.0,-1.29,22.7,95.0,26.3,65.0,6,16.1,4.7,11.0,90.0,0.0,1
4301,16,37.0,1341.0,-0.79,21.6,95.0,26.3,65.0,6,16.1,4.7,11.0,90.0,0.0,1
4302,16,36.0,1092.0,-0.27,31.0,95.0,26.3,65.0,6,16.1,4.7,11.0,90.0,0.0,1
4303,16,36.0,1081.0,0.0,24.7,95.0,26.3,65.0,6,16.1,4.7,12.0,90.0,0.0,1
4304,16,35.0,1007.0,-0.27,24.3,95.0,26.3,65.0,6,16.1,4.7,12.0,90.0,0.0,1
4305,16,34.0,925.0,-0.51,23.5,95.0,26.3,65.0,6,16.1,4.7,12.0,90.0,0.0,1
4306,16,32.0,913.0,-0.98,23.1,95.0,26.3,65.0,6,16.1,4.7,12.0,90.0,0.0,1
4307,16,28.0,917.0,-1.02,23.1,95.0,26.3,65.0,6,16.1,4.7,13.0,90.0,0.0,1
4308,16,25.0,909.0,-1.06,23.1,95.0,26.3,65.0,6,16.1,4.7,23.0,80.0,1.0,2
4309,16,22.0,905.0,-0.76,23.1,95.0,26.3,65.0,6,16.1,4.7,23.0,80.0,1.0,2
4310,16,21.0,912.0,-0.6,23.1,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4311,16,18.0,922.0,-0.8,23.5,95.0,26.3,68.0,6,16.1,4.7,24.0,80.0,1.0,2
4312,16,17.0,921.0,-0.58,23.5,95.0,26.3,68.0,6,16.1,4.7,25.0,80.0,1.0,2
4313,16,14.0,916.0,-0.5,23.1,95.0,26.3,68.0,6,16.1,4.7,25.0,80.0,1.0,2
4314,16,14.0,909.0,-0.15,23.1,95.0,26.3,68.0,6,16.1,4.7,25.0,80.0,1.0,2
4315,16,14.0,921.0,-0.49,23.1,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4316,16,11.0,913.0,-0.68,23.1,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4317,16,10.0,923.0,-0.52,23.1,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4318,16,9.0,907.0,-0.48,22.7,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4319,16,6.0,903.0,-0.73,22.7,95.0,26.3,68.0,6,16.1,4.7,23.0,80.0,1.0,2
4320,16,4.0,899.0,-1.03,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4321,16,0.0,903.0,-0.97,23.1,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4322,16,0.0,916.0,0.0,23.1,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4323,16,0.0,920.0,0.0,22.7,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4324,16,0.0,927.0,0.0,22.7,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4325,16,0.0,913.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4326,16,0.0,907.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4327,16,0.0,910.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4328,16,0.0,922.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4329,16,0.0,902.0,0.0,22.0,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4330,16,0.0,909.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4331,16,0.0,912.0,0.0,22.0,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4332,16,0.0,916.0,0.0,22.4,95.0,26.3,68.0,6,16.1,4.7,22.0,80.0,1.0,2
4333,16,0.0,899.0,0.0,22.0,95.0,26.3,71.0,6,16.1,4.7,22.0,80.0,1.0,2
4334,16,0.0,913.0,0.0,22.0,95.0,26.3,71.0,6,16.1,4.7,22.0,80.0,1.0,2
4335,16,0.0,904.0,0.0,22.0,95.0,26.3,71.0,6,16.1,4.7,22.0,80.0,1.0,2
4336,16,0.0,920.0,0.0,22.4,95.0,26.3,74.0,6,16.1,4.7,22.0,80.0,1.0,2
4337,16,0.0,910.0,0.0,22.0,95.0,26.3,74.0,6,16.1,4.7,22.0,80.0,1.0,2
4338,16,0.0,913.0,0.0,22.0,95.0,26.3,74.0,6,16.1,4.7,22.0,80.0,1.0,2
4339,16,0.0,914.0,0.0,22.0,95.0,26.3,74.0,6,16.1,4.7,22.0,80.0,1.0,2
4340,16,0.0,911.0,0.0,22.0,95.0,26.3,77.0,6,16.1,4.7,22.0,80.0,1.0,2
4341,16,0.0,910.0,0.0,22.0,95.0,26.3,77.0,6,16.1,4.7,22.0,80.0,1.0,2
4342,16,0.0,921.0,0.0,22.0,95.0,26.3,77.0,6,16.1,4.7,22.0,80.0,1.0,2
4343,16,0.0,910.0,0.0,22.4,95.0,26.3,77.0,6,16.1,4.7,22.0,80.0,1.0,2
4344,16,0.0,908.0,0.0,22.0,95.0,26.3,77.0,6,16.1,4.7,22.0,80.0,1.0,2
4345,16,0.0,907.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4346,16,0.0,909.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4347,16,0.0,906.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4348,16,0.0,917.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4349,16,0.0,903.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4350,16,0.0,914.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4351,16,0.0,918.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4352,16,0.0,914.0,0.0,22.4,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4353,16,0.0,924.0,0.0,22.4,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4354,16,0.0,910.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4355,16,0.0,915.0,0.0,22.0,95.0,26.3,73.0,6,16.1,4.7,22.0,80.0,1.0,2
4356,16,0.0,908.0,0.0,22.0,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4357,16,0.0,914.0,0.0,22.0,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4358,16,0.0,905.0,0.0,22.0,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4359,16,0.0,913.0,0.0,22.0,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4360,16,0.0,1224.0,0.0,27.1,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4361,16,1.0,1612.0,0.0,25.9,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,1
4362,16,3.0,1437.0,0.53,37.6,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4363,16,4.0,1354.0,0.0,22.7,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4364,16,3.0,1203.0,-0.26,22.4,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4365,16,2.0,1035.0,-0.63,22.4,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4366,16,0.0,945.0,-0.49,22.0,95.0,26.3,70.0,6,16.1,4.7,22.0,80.0,1.0,2
4367,16,0.0,901.0,0.0,22.0,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4368,16,0.0,904.0,0.0,22.0,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4369,16,0.0,1065.0,0.0,33.7,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4370,16,0.0,1660.0,0.0,31.8,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,1
4371,16,4.0,1595.0,0.29,40.0,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,1
4372,16,6.0,1426.0,0.48,29.4,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4373,16,6.0,1242.0,0.0,25.1,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4374,16,6.0,1165.0,-0.21,24.7,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4375,16,5.0,1083.0,-0.5,24.3,95.0,26.3,67.0,6,16.1,4.7,22.0,80.0,1.0,2
4376,16,4.0,986.0,-0.27,23.5,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4377,16,2.0,926.0,-0.52,22.7,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4378,16,1.0,921.0,-0.26,22.7,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4379,16,0.0,914.0,-0.28,22.7,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4380,16,0.0,1386.0,0.0,30.6,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4381,16,3.0,1542.0,0.0,27.1,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,1
4382,16,6.0,1630.0,0.78,37.6,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,1
4383,16,6.0,1465.0,-0.26,24.7,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4384,16,5.0,1284.0,-0.26,24.3,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4385,16,5.0,1107.0,-0.26,23.5,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4386,16,4.0,1036.0,-0.27,23.1,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4387,16,4.0,928.0,-0.25,22.7,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4388,16,3.0,915.0,-0.24,22.4,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4389,16,3.0,904.0,-0.19,22.4,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4390,16,2.0,906.0,-0.15,22.4,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4391,16,2.0,910.0,-0.12,22.4,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0,2
4392,16,2.0,891.0,0.0,22.4,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0,2
4393,16,2.0,1208.0,-0.27,22.7,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0,2
4394,16,2.0,1513.0,-0.27,33.3,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0,1
4395,16,5.0,1382.0,0.25,40.4,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0,2
4396,16,5.0,1354.0,0.0,23.1,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0,2
4397,16,5.0,1161.0,-0.24,23.1,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0,2
4398,16,4.0,1004.0,-0.41,22.7,95.0,26.3,57.0,6,16.1,4.7,21.0,80.0,1.0,2
4399,16,3.0,916.0,-0.27,22.4,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4400,16,2.0,901.0,-0.22,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4401,16,2.0,912.0,-0.27,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4402,16,0.0,911.0,-0.49,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4403,16,0.0,1360.0,-0.22,35.3,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4404,16,1.0,1704.0,0.0,33.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4405,16,4.0,1513.0,0.49,25.1,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4406,16,5.0,1149.0,0.41,29.8,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4407,16,5.0,1135.0,-0.27,25.5,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4408,16,4.0,1071.0,-0.24,24.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4409,16,4.0,1012.0,0.0,23.9,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4410,16,3.0,939.0,-0.19,23.5,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4411,16,3.0,927.0,-0.15,23.1,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4412,16,2.0,919.0,-0.23,22.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4413,16,2.0,907.0,0.0,22.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4414,16,2.0,912.0,0.0,40.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0,2
4415,16,5.0,1556.0,-0.21,33.3,95.0,26.3,60.0,6,16.1,4.7,20.0,80.0,1.0,1
4416,16,9.0,1474.0,1.08,36.5,95.0,26.3,63.0,6,16.1,4.7,20.0,80.0,1.0,2
4417,16,9.0,1496.0,0.0,24.7,95.0,26.3,63.0,6,16.1,4.7,19.0,80.0,1.0,2
4418,16,9.0,1386.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,80.0,1.0,2
4419,16,8.0,1260.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,90.0,1.0,2
4420,16,7.0,1183.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,90.0,1.0,2
4421,16,7.0,1031.0,-0.26,23.1,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0,2
4422,16,6.0,898.0,-0.24,22.4,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0,2
4423,16,5.0,906.0,-0.51,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0,2
4424,16,4.0,900.0,-0.47,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0,2
4425,16,2.0,910.0,-0.52,22.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0,2
4426,16,1.0,911.0,-0.48,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0,2
